"Identifier","Source String","Context","Translation"
"SearchFilters.coachContentLabel","Show resources for coaches","
-- CONTEXT --
","Mostrar recursos para tutores"
"SearchFilters.filtersHeader","Filter options","
-- CONTEXT --
","Opciones de filtro "
"SearchFilters.hideTopicsLabel","Hide topics","
-- CONTEXT --
","Ocultar temas"
"SearchFilters.kindLabel","Format","
-- CONTEXT --
","Formato"
"SearchFilters.licensesLabel","License","
-- CONTEXT --
","Licencia"
"SearchOrBrowseWindow.backToBrowseAction","Back to browse","
-- CONTEXT --
","Volver a navegar"
"SearchOrBrowseWindow.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"SearchOrBrowseWindow.copiedToClipboard","Copied to clipboard","
-- CONTEXT --
","Copiado a portapapeles"
"SearchOrBrowseWindow.copyFailed","Failed to copy to clipboard","
-- CONTEXT --
","Error al copiar al portapapeles"
"SearchOrBrowseWindow.copyingToClipboard","Copying to clipboard...","
-- CONTEXT --
","Copiando al portapapeles..."
"SearchOrBrowseWindow.searchAction","Search","
-- CONTEXT --
","Buscar"
"SearchOrBrowseWindow.searchLabel","Search for resources…","
-- CONTEXT --
","Buscar recursos…"
"SearchOrBrowseWindow.undo","Undo","
-- CONTEXT --
","Deshacer"
"SearchResultsList.resultsPerPageLabel","Results per page","
-- CONTEXT --
","Resultados por página"
"SearchResultsList.saveSearchAction","Save search","
-- CONTEXT --
","Guardar búsqueda"
"SearchResultsList.savedSearchesLabel","View saved searches","
-- CONTEXT --
","Ver búsquedas guardadas"
"SearchResultsList.searchResultsCount","{count, number} {count, plural, one {result} other {results}} for '{searchTerm}'","
-- CONTEXT --
","{count, number} {count, plural, one {resultado} other {resultados}} para '{searchTerm}'"
"SearchResultsList.searchSavedSnackbar","Search saved","
-- CONTEXT --
","Búsqueda guardada"
"SettingsIndex.accountLabel","Account","
-- CONTEXT --
","Cuenta"
"SettingsIndex.settingsTitle","Settings","
-- CONTEXT --
","Configuración"
"SettingsIndex.storageLabel","Storage","
-- CONTEXT --
","Almacenamiento"
"SettingsIndex.usingStudioLabel","About Studio","
-- CONTEXT --
","Acerca de Studio"
"StagingTreePage.backToViewing","Back to viewing","
-- CONTEXT --
","Volver a navegar"
"StagingTreePage.cancelDeployBtn","Cancel","
-- CONTEXT --
","Cancelar"
"StagingTreePage.channelDeployed","Channel has been deployed","
-- CONTEXT --
","El canal ha sido desplegado"
"StagingTreePage.closeSummaryDetailsDialogBtn","Close","
-- CONTEXT --
","Cerrar"
"StagingTreePage.collapseAllButton","Collapse all","
-- CONTEXT --
","Colapsar todo"
"StagingTreePage.confirmDeployBtn","Deploy channel","
-- CONTEXT --
","Desplegar canal"
"StagingTreePage.deploy","Deploy","
-- CONTEXT --
","Desplegar"
"StagingTreePage.deployChannel","Deploy channel","
-- CONTEXT --
","Desplegar canal"
"StagingTreePage.deployDialogDescription","You are about to replace all live resources with staged resources.","
-- CONTEXT --
","Está a punto de visualizar todos los recursos como públicos."
"StagingTreePage.emptyChannelSubText","No changes to review! The channel contains all the latest topics and resources.","
-- CONTEXT --
","¡No hay cambios para revisar! El canal contiene todos los últimos temas y recursos."
"StagingTreePage.emptyChannelText","No resources found","
-- CONTEXT --
","No se encontraron recursos"
"StagingTreePage.emptyTopicText","This topic is empty","
-- CONTEXT --
","El tema está vacío"
"StagingTreePage.liveResources","Live resources","
-- CONTEXT --
","Recursos públicos"
"StagingTreePage.openCurrentLocationButton","Jump to current topic location","
-- CONTEXT --
","Ir a la ubicación actual del tema"
"StagingTreePage.openSummaryDetailsDialogBtn","View summary","
-- CONTEXT --
","Ver resumen"
"StagingTreePage.resourcesCount","{count, number} {count, plural, one { resource } other { resources }}","
-- CONTEXT --
","{count, number} {count, plural, one { recurso } other { recursos }}"
"StagingTreePage.reviewMode","Review mode","
-- CONTEXT --
","Modo de revisión"
"StagingTreePage.stagedResources","Staged resources","
-- CONTEXT --
","Recursos listos para ser públicos"
"StagingTreePage.summaryDetailsDialogTitle","Summary details","
-- CONTEXT --
","Detalles del resumen"
"StagingTreePage.topicsCount","{count, number} {count, plural, one { topic } other { topics }}","
-- CONTEXT --
","{count, number} {count, plural, one { tema } other { temas }}"
"StagingTreePage.totalResources","Total resources","
-- CONTEXT --
","El total de recursos"
"StagingTreePage.totalSize","Total size","
-- CONTEXT --
","Total"
"StagingTreePage.viewDetails","View details","
-- CONTEXT --
","Ver detalles"
"StatusStrings.noStorageError","Not enough space","
-- CONTEXT --
","No hay suficiente espacio"
"StatusStrings.uploadFailedError","Upload failed","
-- CONTEXT --
","Error al cargar"
"StatusStrings.uploadFileSize","{uploaded} of {total}","
-- CONTEXT --
","{uploaded} de {total}"
"Storage.hideFormAction","Close form","
-- CONTEXT --
","Cerrar formulario"
"Storage.learnMoreAboutImportingContentFromChannels","Learn more about how to import resources from other channels","
-- CONTEXT --
","Más información sobre cómo importar recursos de otros canales"
"Storage.requestMoreSpaceHeading","Request more space","
-- CONTEXT --
","Solicitar más espacio"
"Storage.requestMoreSpaceMessage","Please use this form to request additional uploading storage for your Kolibri Studio account. The resources you import from our public library to your channels do not count towards your storage limit.","
-- CONTEXT --
","Utilice este formulario para solicitar almacenamiento adicional para su cuenta de Kolibri Studio. Los recursos que importa desde la nuestra biblioteca pública a sus canales no cuentan para su límite de almacenamiento."
"Storage.showFormAction","Open form","
-- CONTEXT --
","Abrir formulario"
"Storage.spaceUsedOfMax","{qty} of {max}","
-- CONTEXT --
","{qty} de {max}"
"Storage.storagePercentageUsed","{qty}% storage used","
-- CONTEXT --
","{qty}% de almacenamiento usado"
"StudioTree.missingTitle","Missing title","
-- CONTEXT --
","Falta el título"
"StudioTree.optionsTooltip","Options","
-- CONTEXT --
","Opciones"
"SubtitlesList.acceptedFormatsTooltip","Supported formats: {extensions}","
-- CONTEXT --
","Formatos soportados: {extensions}"
"SubtitlesList.addSubtitleText","Add captions","
-- CONTEXT --
","Añadir subtítulos"
"SubtitlesList.subtitlesHeader","Captions and subtitles","
-- CONTEXT --
","Subtítulos"
"SupplementaryItem.languageText","{language} ({code})","
-- CONTEXT --
","{language} ({code})"
"SupplementaryList.selectFileText","Select file","
-- CONTEXT --
","Seleccionar archivo"
"SyncResourcesModal.backButtonLabel","Back","
-- CONTEXT --
","Atrás"
"SyncResourcesModal.cancelButtonLabel","Cancel","
-- CONTEXT --
","Cancelar"
"SyncResourcesModal.confirmSyncModalExplainer","You are about to sync and update the following:","
-- CONTEXT --
","Está a punto de sincronizar y actualizar lo siguiente:"
"SyncResourcesModal.confirmSyncModalTitle","Confirm sync","
-- CONTEXT --
","Confirmar sincronización"
"SyncResourcesModal.continueButtonLabel","Continue","
-- CONTEXT --
","Continuar"
"SyncResourcesModal.syncButtonLabel","Sync","
-- CONTEXT --
","Sincronizar"
"SyncResourcesModal.syncExercisesExplainer","Update questions, answers, and hints","
-- CONTEXT --
","Actualizar preguntas, respuestas y pistas"
"SyncResourcesModal.syncExercisesTitle","Assessment details","
-- CONTEXT --
","Detalles de los ejercicios"
"SyncResourcesModal.syncFilesExplainer","Update all file information","
-- CONTEXT --
","Actualizar toda la información del archivo"
"SyncResourcesModal.syncFilesTitle","Files","
-- CONTEXT --
","Archivos"
"SyncResourcesModal.syncModalExplainer","Sync and update your resources with their original source.","
-- CONTEXT --
","Sincroniza y actualiza los recursos con su canal fuente."
"SyncResourcesModal.syncModalTitle","Sync resources","
-- CONTEXT --
","Sincronizar recursos"
"SyncResourcesModal.syncTagsExplainer","Update all tags","
-- CONTEXT --
","Actualizar todas las etiquetas"
"SyncResourcesModal.syncTagsTitle","Tags","
-- CONTEXT --
","Etiquetas"
"SyncResourcesModal.syncTitlesAndDescriptionsExplainer","Update resource titles and descriptions","
-- CONTEXT --
","Actualizar títulos y descripciones de recursos"
"SyncResourcesModal.syncTitlesAndDescriptionsTitle","Titles and descriptions","
-- CONTEXT --
","Títulos y descripciones"
"TechnicalTextBlock.copiedToClipboardConfirmation","Copied to clipboard","
-- CONTEXT --
","Copiado al portapapeles"
"TechnicalTextBlock.copiedToClipboardFailure","Copy to clipboard failed","
-- CONTEXT --
","Error al copiar al portapapeles"
"TechnicalTextBlock.copyToClipboardButtonPrompt","Copy to clipboard","
-- CONTEXT --
","Copiar al portapapeles"
"Template.templateString","You have {count, plural,
 =1 {# node for testing}
 other {# nodes for testing}}","
-- CONTEXT --
","Tiene {count, plural, one {}
 =1 {# nodo para revisar}
 other {# nodos para revisar}}"
"TermsOfServiceModal.acceptableUseHeader","Acceptable Use Restrictions","
-- CONTEXT --
","Restricciones de uso aceptables"
"TermsOfServiceModal.acceptableUseItem1","Will be in strict accordance with these Terms;","
-- CONTEXT --
","Estará estrictamente de acuerdo con estos términos;"
"TermsOfServiceModal.acceptableUseItem10","Will not interfere with, disrupt, or attack any service or network; and","
-- CONTEXT --
","No interferirá, interrumpirá o atacará ningún servicio o red; y"
"TermsOfServiceModal.acceptableUseItem11","Will not be used to create, distribute, or enable material that is - or that facilitates or operates in conjunction with - malware, spyware, adware, or other malicious programs or code.","
-- CONTEXT --
","No se utilizará para crear, distribuir o habilitar material que sea - o que facilite o opere conjuntamente con - malware, spyware, adware, u otros programas o código maliciosos."
"TermsOfServiceModal.acceptableUseItem2","Will comply with all applicable laws and regulations (including, without limitation, all applicable laws regarding online conduct and acceptable content, privacy, data protection, and the transmission of technical data exported from the United States or the country in which you reside);","
-- CONTEXT --
","Cumplirá con todas las leyes y reglamentos aplicables (incluyendo, sin limitación, todas las leyes aplicables con respecto a la conducta en línea y el contenido aceptable, privacidad, protección de datos y transmisión de datos técnicos exportados desde los Estados Unidos o el país en el que usted reside);"
"TermsOfServiceModal.acceptableUseItem3","Will not use the Services for any unlawful purposes, to publish illegal content, or in furtherance of illegal activities;","
-- CONTEXT --
","No utilizará los Servicios con fines ilegales, para publicar contenido ilegal o para promover actividades ilegales;"
"TermsOfServiceModal.acceptableUseItem4","Will not transmit any material that is defamatory, offensive or otherwise objectionable in relation to your use of the Service;","
-- CONTEXT --
","No transmitirá ningún material difamatorio, ofensivo o censurable en relación con su uso del Servicio;"
"TermsOfServiceModal.acceptableUseItem5","Will not infringe or misappropriate the intellectual property rights of any third party;","
-- CONTEXT --
","No infringirá ni abusará de los derechos de propiedad intelectual de terceros;"
"TermsOfServiceModal.acceptableUseItem6","Will not overburden Learning Equality's systems, as determined by us in our sole discretion, including but not limited to excessive bandwidth utilization or number of requests;","
-- CONTEXT --
","No sobrecargará los sistemas de Learning Equality, tal y como lo determinamos a nuestra sola discreción, incluyendo pero no limitado a una utilización excesiva de ancho de banda o número de solicitudes;"
"TermsOfServiceModal.acceptableUseItem7","Will not attempt to circumvent your assigned storage quota or other account restrictions through technical or other means;","
-- CONTEXT --
","No intentará eludir la cuota de almacenamiento asignada u otras restricciones de la cuenta por medios técnicos o de otro tipo;"
"TermsOfServiceModal.acceptableUseItem8","Will not disclose sensitive personal information of others;","
-- CONTEXT --
","No revelará información personal sensible de los demás;"
"TermsOfServiceModal.acceptableUseItem9","Will not be used to send spam or bulk unsolicited messages;","
-- CONTEXT --
","No se utilizará para enviar spam o mensajes no solicitados;"
"TermsOfServiceModal.acceptableUseP1","You represent and warrant that your use of the Service:","
-- CONTEXT --
","Usted declara y garantiza que su uso del Servicio:"
